Comunication range: 4,
166,230,370,1984,247, ,326,315,615,2240,606, ,396,392,780,2139,931, ,815,665,1088,2143,1681, ,
156,189,281,1984,200, ,376,304,524,2047,694, ,323,509,776,2095,617, ,595,637,1001,2227,1598, ,
198,348,412,2052,283, ,316,299,494,2065,418, ,517,383,731,2008,651, ,679,578,724,2086,677, ,
180,176,232,1994,301, ,383,429,479,1992,391, ,563,594,726,2101,1012, ,663,667,1078,2195,1750, ,
151,231,247,1984,262, ,392,413,487,2038,845, ,422,568,859,2263,861, ,620,661,1200,2219,914, ,
288,206,230,1984,359, ,331,421,461,1982,597, ,519,452,353,2179,779, ,856,713,649,2005,921, ,
208,222,354,1984,521, ,444,369,472,1982,846, ,381,460,638,2038,1138, ,785,618,848,2024,1303, ,
179,145,277,1984,248, ,432,428,526,2016,659, ,357,339,671,2046,1523, ,447,466,658,2226,945, ,
203,222,279,2208,552, ,426,349,556,2033,574, ,739,445,700,2068,1365, ,695,569,954,1995,789, ,
224,220,340,1984,379, ,323,343,381,2012,760, ,494,571,473,2006,860, ,647,667,648,1997,1108, ,
228,214,408,2107,265, ,386,246,467,1982,468, ,475,508,587,2115,1180, ,657,660,554,2178,1116, ,
